NO,시장명,소재지도로명주소,위도,경도,시/도,시/군/구
893,(주)여수수산시장,전라남도 여수시 여객선터미널길 24,34.7380702,127.7319673,전라남도 ,여수시
894,(주)미래도시,부산광역시 사상구 냉정로 120,34.7380702,127.7319673,부산광역시 ,사상구
895,중앙먹통시장,전라남도 목포시 삼일로13번길 18-2,34.7940289,126.3817825,전라남도 ,목포시
896,춘천중앙시장,강원도 춘천시 서부대성로 12,37.8848051,127.7245476,강원도 ,춘천시
897,주문진종합시장,강원도 강릉시 주문진읍 구 시장길,37.8892779,128.8035371,강원도 ,강릉시
898,주문진건어물시장,강원도 강릉시 주문진읍 주문리 해안로 1740,37.8911384,128.8288881,강원도 ,강릉시
899,주문진수산시장,강원도 강릉시 주문진읍 시장1길 4-1,37.8912637,128.8277299,강원도 ,강릉시
900,춘천서부시장,강원도 춘천시 소양로 1가 번개 시장길,37.8924177,127.7279301,강원도 ,춘천시
901,세아프라자상가,경기도 동두천시 큰시장로 64,37.9007154,127.0501565,경기도 ,동두천시
902,성환이화시장,경기도 동두천시 큰시장로 64,37.9007154,127.0505615,경기도 ,동두천시
903,동두천큰시장,경기도 동두천시 생연로 97-1,37.9014513,127.0501918,경기도 ,동두천시
904,봉평전통시장(봉평시장),강원도 평창군 봉평면 허생원 장터길 15,37.6156412,128.3772471,강원도 ,평창군
905,연서시장,서울특별시 은평구 불광동 310-263,37.6194946,126.9221016,서울특별시 ,은평구
906,동두천제일시장,경기도 동두천시 정장로 12-11,37.9043305,127.0519349,경기도 ,동두천시
907,중앙시장,경기도 동두천시 중앙로 285번길 9,37.9068855,127.0536989,경기도 ,동두천시
908,중앙시장,경기도 동두천시 중앙로 285번길 9,37.9068855,127.0536989,경기도 ,동두천시
909,적성전통시장,경기도 파주시 적성면 마지리 46-8,37.9545645,126.9186458,경기도 ,파주시
910,일동전통시장,경기도 포천시 일동면 화동로 1033번길 13-1,37.9567868,127.3156612,경기도 ,포천시
911,전곡재래시장,경기도 연천군 전곡읍 전곡로 172번길,38.0159719,127.0550653,경기도 ,연천군
912,인제시장,강원도 인제군 인제읍 비봉로 6번길 10,38.0682422,128.1711787,강원도 ,인제군
913,운천전통시장,경기도 포천시 영북면 영북로 177번길,38.0827477,127.2754246,경기도 ,포천시
914,양양전통시장,강원도 양양군 양양읍 남문로 5길 4-1,38.0878458,128.6140988,강원도 ,양양군
915,양구중앙시장,강원도 양구군 양구읍 중앙길 68,38.1040729,127.9891176,강원도 ,양구군
916,원통시장,강원도 인제군 북면 원통리 647-5,38.1225826,128.2042213,강원도 ,인제군
917,신철원시장,강원도 철원군 갈말읍 삼부연로 18번길 8-3,38.1447796,127.3097675,강원도 ,철원군
918,속초종합중앙시장,강원도 속초시 중앙로 471-4,38.1953376,128.5794036,강원도 ,속초시
919,동송시장,강원도 철원군 동송읍 이평4리,38.2024714,127.2236483,강원도 ,철원군
920,속초중앙전통시장,강원도 속초시 중앙로 129번길 33,38.2041354,128.5893955,강원도 ,속초시
921,동송전통시장,강원도 철원군 동송읍 이평 680-1,38.2319341,127.2473789,강원도 ,철원군
922,갈산정기시장,강원도 고성군 간성시장 2길 11-1,38.3645919,128.4337976,강원도 ,고성군
923,거진시장,강원도 고성군 거진읍 거진시장길 15,38.4477603,128.4540571,강원도 ,고성군
924,창선상가,서울특별시 도봉구 덕흥로 57길 17,37.6607958,127.0364191,서울특별시 ,도봉구
925,신도봉시장,서울특별시 도봉구 도봉동 611,37.6702595,127.0412048,서울특별시 ,도봉구
926,일산시장,경기도 고양시 일산서구 일청로 12번길 9,37.6857817,126.7709019,경기도 ,고양시
927,통진시장,경기도 김포시 통진읍 서암로 84번길 29,37.6912788,126.5996791,경기도 ,김포시
928,덕이동패션1번지,경기도 고양시 일산서구 탄중로 101번길 13,37.6928935,126.7557226,경기도 ,고양시
929,의정부청과야채시장,경기도 의정부시 시민로 157번길 8,37.7379019,127.0526432,경기도 ,의정부시
930,답십리시장,서울특별시 동대문구 답십리로 51길 7,37.5823699,127.0498057,서울특별시 ,동대문구
931,청량종합도매시장(깡통시장),서울특별시 동대문구 제기동 591,37.5828278,127.0406969,서울특별시 ,동대문구
932,청량리농수산물시장,서울특별시 동대문구 제기동 591,37.5828278,127.0406969,서울특별시 ,동대문구
933,의정부제일시장,경기도 의정부시 의정부동 160번지,37.7397577,127.0503713,경기도 ,의정부시
934,강화터미널상가,인천광역시 강화군 강화읍 중앙로 43,37.7405845,126.4897991,인천광역시 ,강화군
935,강화풍물시장,인천광역시 강화군 강화읍 중앙로 17-9,37.7422423,126.4919098,인천광역시 ,강화군
936,강화중앙시장(a동b동),인천광역시 강화군 강화읍 강화대로 429,37.7476975,126.4831189,인천광역시 ,강화군
937,강릉성남시장,강원도 강릉시 중앙시장길 16,37.7534058,128.8982069,강원도 ,강릉시
938,중앙시장,강원도 강릉시 금성로 21,37.7540335,128.8986117,강원도 ,강릉시
939,강릉서부시장,강원도 강릉시 임영로 155번길 6,37.7550745,128.8908507,강원도 ,강릉시
940,금촌문화로시장,경기도 파주시 문화로 89-1,37.7622276,126.7748429,경기도 ,파주시
941,금촌통일시장,경기도 파주시 금정24길 18-6,37.7625959,126.7738721,경기도 ,파주시
942,금촌명동로시장,경기도 파주시 명동길 57,37.7632771,126.7735317,경기도 ,파주시
943,광탄경매시장,경기도 파주시 광탄면 헤음로 1120길,37.7780382,126.8730459,경기도 ,파주시
944,간석자유시장,경기도 가평군 가평읍 가화로 116-1,37.8301068,127.5137707,경기도 ,가평군
945,문창전통시장,경기도 파주시 문산읍 문산리 10-23,37.8573737,126.7845652,경기도 ,파주시
946,충렬상가시장,강원도 춘천시 영서로 2352-28,37.8680101,127.7169608,강원도 ,춘천시
947,춘천동부시장,강원도 춘천시 공지로 367,37.8705533,127.7256009,강원도 ,춘천시
948,춘천번개시장,강원도 춘천시 동부시장길8,37.8773397,127.7341467,강원도 ,춘천시
949,제일종합시장,강원도 춘천시 약사고개길 13,37.8775195,127.7261093,강원도 ,춘천시
950,춘천풍물시장,강원도 춘천시 중앙로2가 81-3,37.8793661,127.7259206,강원도 ,춘천시
951,장위전통시장,서울특별시 성북구 장위동 68-88,37.6112669,127.0510012,서울특별시 ,성북구
952,숭인시장,서울특별시 강북구 도봉로 45,37.6131459,127.0294453,서울특별시 ,강북구
953,우림골목시장,서울특별시 중랑구 망우동 62길 52-4,37.5988454,127.1021648,서울특별시 ,중랑구
954,구리전통시장,경기도 구리시 검배로 6번길 31,37.5994959,127.1399136,경기도 ,구리시
955,길음시장,서울특별시 성북구 길음1동 535-8,37.6027474,127.0217434,서울특별시 ,성북구
956,㈜사러가시장,서울특별시 영등포구 신길로 155(신길동),37.6202299,127.0187731,서울특별시 ,영등포구
957,능곡시장,경기도 고양시 덕양구 능곡로 12-9,37.6212412,126.8211459,경기도 ,고양시
958,공릉동도깨비시장,서울특별시 노원구 동일로 180길 37,37.6227118,127.0761969,서울특별시 ,노원구
959,김포중앙시장,경기도 김포시 북변중로 55-1,37.6261125,126.7104357,경기도 ,김포시
960,중랑동부시장(동부골목시장),서울특별시 중랑구 중랑천로10길 57  (상봉동),37.6307345,127.0229401,서울특별시 ,중랑구
961,"수유전통시장(구,수유골목시장)",서울특별시 강북구 수유동 54-5,37.6307345,127.0229401,서울특별시 ,강북구
962,수유시장,서울특별시 강북구 수유동 54-5,37.6307345,127.0229401,서울특별시 ,강북구
963,수유재래시장,서울특별시 강북구 도봉로 71길 26,37.6314963,127.0224431,서울특별시 ,강북구
964,진부전통시장,강원도 평창군 진부면 진부 중앙로 61,37.6327119,128.5581599,강원도 ,평창군
965,강북종합전통시장,서울특별시 강북구 한천로 140길 12-43,37.6385027,127.0209122,서울특별시 ,강북구
966,창동신창시장,서울특별시 도봉구 창3동 569-85,37.6389614,127.0386612,서울특별시 ,도봉구
967,수유중앙시장,서울특별시 강북구 수유 3동 32-2,37.6392408,127.0164949,서울특별시 ,강북구
968,월배시장,대구광역시 달서구 월배로 24길 13,37.6392408,127.0164949,대구광역시 ,달서구
969,양곡시장,경기도 김포시 양촌읍 양곡1로 42-2,37.6548645,126.6237424,경기도 ,김포시
970,원당시장,경기도 고양시 덕양구 성사동 697-14,37.6562801,126.8373084,경기도 ,고양시
971,상계중앙시장,서울특별시 노원구 상계로 27길 32,37.6598312,127.0698889,서울특별시 ,노원구
972,방학동도깨비시장,서울특별시 도봉구 도담로 13길 17,37.6607958,127.0364119,서울특별시 ,도봉구
973,고성오일시장,제주특별자치도 서귀포시 성산읍 고성리 1180-34,33.4517605,126.9127878,제주특별자치도 ,서귀포시
974,대조시장,서울특별시 은평구 진흥로 153,37.6090815,126.9263632,서울특별시 ,은평구
975,석관황금시장(돌곶이시장),서울특별시 성북구 석관동 270-1,37.6091518,127.0603042,서울특별시 ,성북구
976,석바위시장,서울특별시 성북구 돌곶이로 22길 54-16,37.6099436,127.0612909,서울특별시 ,성북구
977,종로신진시장,서울특별시 종로구 종로5가 38길 16,37.5705841,127.0038821,서울특별시 ,종로구
978,동대문종합시장D동상가,서울특별시 종로구 종로 6가동 270-3,37.5706402,127.0073341,서울특별시 ,종로구
979,영천시장,서울특별시 서대문구 영천시장길 27,37.5708998,126.9610647,서울특별시 ,서대문구
980,서창시장,서울특별시 서대문구 수색로 2길 47,37.5712496,126.9158014,서울특별시 ,서대문구
981,백련시장,서울특별시 서대문구 가재울로 6길 53-87(남가좌동),37.5770019,126.9230881,서울특별시 ,서대문구
982,스타프라자전통시장,경기도 안산시 상록구 화랑로 513,37.5775181,127.1241899,경기도 ,안산시
983,방신전통시장,서울특별시 강서구 방화동로 16길 32,37.5715457,126.8126585,서울특별시 ,강서구
984,대림시장,서울특별시 은평구 응암동 300-10,37.5871677,126.9184012,서울특별시 ,은평구
985,대림골목시장,서울특별시 은평구 응암동 602,37.5879074,126.9175073,서울특별시 ,은평구
986,동원시장,서울특별시 중랑구 면목로 74길 45 동원시장,37.5898219,127.0898743,서울특별시 ,중랑구
987,동원골목시장,서울특별시 중랑구 상봉로 49,37.5902542,127.0933566,서울특별시 ,중랑구
988,인왕시장,서울특별시 서대문구 홍제3동 298-7,37.5910353,126.9435055,서울특별시 ,서대문구
989,돌고래시장,서울특별시 성북구 동소문로 18길 18,37.5915261,127.0159115,서울특별시 ,성북구
990,정릉아리랑시장,서울특별시 성북구 정릉로 26가길,37.5919097,127.0197904,서울특별시 ,성북구
991,중랑교종합상가,서울특별시 중랑구 망우로32길 23,37.5929394,127.0770972,서울특별시 ,중랑구
992,신응암시장,서울특별시 은평구 응암동 427-130,37.5938912,126.9186776,서울특별시 ,은평구
993,이경시장,서울특별시 동대문구 휘경로53(휘경동),37.5945642,127.0660137,서울특별시 ,동대문구
994,개봉프라자,서울특별시 구로구 고척동 269-1,37.5018615,126.8510961,서울특별시 ,구로구
995,양수리전통시장(양평양수리시장),경기도 양평군 양서로 150번길,37.5025073,127.5541204,경기도 ,양평군
996,신거북시장,인천광역시 서구 가정로 208,37.503331,126.6723899,인천광역시 ,서구
997,영도시장,서울특별시 동작구 상도2동 장승배기로 10길 26,37.5043726,126.9404301,서울특별시 ,동작구
998,용문천년시장,경기도 양평군 용문면 다문시장 2길 308,37.5046934,127.5983546,경기도 ,양평군
999,신림중앙시장,서울특별시 관악구 조원로 541,37.5222886,127.0577632,서울특별시 ,관악구
1000,청담삼익시장,서울특별시 강남구 청담동 134-20,37.5222886,127.0577632,서울특별시 ,강남구
1001,용호1동골목시장,부산광역시 남구 용희동 126-4,37.5222886,127.0577632,부산광역시 ,남구
1002,경창시장,서울특별시 양천구 오목로 9길 31(신월동),37.5249394,126.8420991,서울특별시 ,양천구
1003,원종중앙시장,경기도 부천시 오정구 성오로 124번길 47,37.5250019,126.8022871,경기도 ,부천시
1004,고리울동굴시장,경기도 부천시 오정구 고리울로 64번길 27,37.5258105,126.8226712,경기도 ,부천시
1005,보광시장,서울특별시 용산구 보광로30 (보광동) 지층,37.5272223,127.0002729,서울특별시 ,용산구
1006,원종종합시장,경기도 부천시 오정구 원종동 372-2,37.5190331,126.8054594,경기도 ,부천시
1007,원종시장,경기도 부천시 오정구 삼작로 400,37.5196161,126.8060836,경기도 ,부천시
1008,영신상가,서울특별시 영등포구 영등포로 225,37.5198795,126.9068051,서울특별시 ,영등포구
1009,삼례시장,서울특별시 영등포구 영등포로 219,37.5201294,126.9055684,서울특별시 ,영등포구
1010,이촌종합시장,서울특별시 용산구 이촌로 77길 19,37.5203912,126.9750125,서울특별시 ,용산구
1011,신정평화시장,서울특별시 양천구 중앙로 34길 30,37.5208265,126.8536788,서울특별시 ,양천구
1012,대정오일시장,제주특별자치도 서귀포시 대정읍 하모리 1089-15,33.2204449,126.2484184,제주특별자치도 ,서귀포시
1013,서귀포매일올레시장,제주특별자치도 서귀포시 서귀동 277-1,33.2501803,126.5636711,제주특별자치도 ,서귀포시
1014,중문오일시장,제주특별자치도 서귀포시 중문동 2123-1,33.2508086,126.4242282,제주특별자치도 ,서귀포시
1015,모슬포중앙시장,제주특별자치도 서귀포시 대정읍 하오리 822-1,33.2522656,126.2429958,제주특별자치도 ,서귀포시
1016,서귀포향토오일시장,제주특별자치도 서귀포시 동홍동35,33.2640221,126.5787488,제주특별자치도 ,서귀포시
1017,제주칠성로상점가(칠성로상점가),제주특별자치도 제주시 한림읍 대림리 1968-4,33.4230169,126.2678949,제주특별자치도 ,제주시
